time,gpu-id,gpu_util_percent,mem_util_percent,mem_util_MB,mem_free_MB,mem_total_MB,phase,epoch,step
1768162509.290808,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162509.3935366,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162509.4957612,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162509.5978582,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162509.7000136,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162509.8022168,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162509.9043934,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.0069203,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.1102958,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.2133787,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.3169372,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.420414,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.5237103,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.627211,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.7295449,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.8323224,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162510.9345045,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.037417,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.139647,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.2418675,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.3439605,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.4462116,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.5483928,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.6507034,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.7529268,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.8552155,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162511.9574857,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.062098,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.164224,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.2663965,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.3683705,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.4703999,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.572566,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.6745665,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.7768342,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.879086,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162512.9814854,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.0837889,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.1859822,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.2879596,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.3909059,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.4939222,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.597352,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.7004573,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.8038251,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162513.9063616,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.0087547,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.1108515,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.2129285,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.314896,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.4169219,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.519089,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.621064,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
1768162514.7231343,0,0,0,10508.4375,4851.5625,15360.0,validation,0,90
